plz,lat,lon,ort
2051,48.6960,15.9840,Watzelsdorf
2051,48.6950,15.9540,Zellerndorf
"3710,3711",48.5166667,15.9166667,Ziersdorf
3711,48.5306,15.8794,Großmeiseldorf
3710,48.5240,15.9450,Dippersdorf
3710,48.55,15.9660,Fahndorf
3710,48.5540,15.9200,Gettsdorf
3710,48.5540,15.9320,Hollenstein
3710,48.5390,15.9810,Kiblitz
3710,48.5110,15.9090,Radlbrunn
3710,48.5180,15.9590,Rohrbach
3710,48.5280,15.9310,Ziersdorf
3591,48.65,15.59,Altenburg
3591,48.65,15.59,Altenburg
3591,48.65,15.6166667,Burgerwiesen
3591,48.6461,15.5480,Fuglau
3591,48.6605,15.5636,Mahrersdorf
3591,48.6272,15.5580,Steinegg
"3595,3761",48.6942,15.5195,Brunn an der Wild
3595,48.7,15.4825,Atzelsdorf
3595,48.6942,15.5195,Brunn an der Wild
3595,48.6908,15.5079,Dappach
"3595,3761",48.7130,15.4735,Dietmannsdorf an der Wild
3595,48.6775,15.4973,Frankenreith
3595,48.6833,15.5260,Fürwald
3595,48.6840,15.5573,Neukirchen an der Wild
3595,48.6833,15.5000000,Sankt Marein
3595,48.6868,15.4660,Waiden
3595,48.6765,15.5150,Wutzendorf
"3713,3730",48.6,15.7815,Burgschleinitz-Kühnring
3713,48.5910,15.7833333,Amelsdorf
3730,48.6067,15.8130,Burgschleinitz
3713,48.5877,15.7420,Buttendorf
3730,48.6340,15.7833333,Kühnring
3713,48.6020,15.7833333,Matzelsdorf
3713,48.6130,15.7600,Reinprechtspölla
3713,48.5875,15.7630,Sachsendorf
3730,48.5900,15.8120,Sonndorf
3730,48.6180,15.8140,Zogelsdorf
3713,48.6010,15.7420,Harmannsdorf
"2094,2095",48.7685,15.5222,Drosendorf-Zissersdorf
2095,48.8690,15.6000,Autendorf
2095,48.8670,15.6290,Drosendorf Altstadt
2095,48.8680,15.6195,Drosendorf Stadt
2095,48.85,15.6166667,Elsern
2095,48.8650,15.6600,Heinrichsreith
2095,48.8885,15.6095,Oberthürnau
2094,48.8180,15.6240,Pingendorf
2095,48.8810,15.6215,Unterthürnau
2095,48.85,15.6640,Wolfsbach
2094,48.8195,15.5885,Wollmersdorf
2094,48.8250,15.6030,Zettlitz
2094,48.8303,15.6243,Zissersdorf
3730,48.6430,15.8145,Eggenburg
3730,48.6430,15.8145,Eggenburg
3730,48.6595,15.7890,Engelsdorf
3730,48.6600,15.8210,Gauderndorf
3730,48.6485,15.8665,Stoitzendorf
"3571,3573",48.5833333,15.65,Gars am Kamp
3571,48.5760,15.6550,Buchberg am Kamp
3573,48.6167,15.6210,Etzmannsdorf am Kamp
3571,48.5970,15.6610,Gars am Kamp
3571,48.6115,15.6580,Kamegg
3571,48.5910,15.7140,Kotzendorf
3571,48.6080,15.7180,Loibersdorf
3571,48.5770,15.6840,Maiersch
3571,48.6010,15.7055,Nonndorf bei Gars
3571,48.5780,15.6210,Tautendorf
3571,48.5900,15.6530,Thunau am Kamp
3573,48.6167,15.5950,Wanzenau
3571,48.6050,15.6155,Wolfshof
3571,48.5860,15.6620,Zitternberg
"2093,3752,3753",48.7833333,15.6666667,Geras
3753,48.7600,15.7010,Dallein
2093,48.7860,15.7105,Fugnitz
2093,48.7980,15.6740,Geras
"2093,3753",48.7750,15.6770,Goggitsch
3753,48.7633,15.6530,Harth
3753,48.7460,15.6710,Hötzelsdorf
2093,48.8230,15.6740,Kottaun
2093,48.7860,15.6530,Pfaffenreith
3752,48.7580,15.7230,Purgstall
3753,48.7780,15.6380,Schirmannsreith
3753,48.7730,15.6150,Sieghartsreith
2093,48.7810,15.7150,Trautmannsdorf
"3580,3751",48.6650,15.6570,Horn
3580,48.6760,15.6930,Breiteneich
3751,48.7090,15.6820,Doberndorf
3580,48.6650,15.6570,Horn
3580,48.6930,15.6460,Mödring
3580,48.6425,15.6480,Mühlfeld
"3754,3761",48.735,15.5317,Irnfritz-Messern
3754,48.7433,15.5250,Haselberg
3754,48.7400,15.5580,Irnfritz
3754,48.7740,15.5333,Klein-Ulrichschlag
3754,48.7430,15.5070,Nondorf an der Wild
3754,48.75,15.5166667,Reichharts
"3754,3761",48.7620,15.5690,Trabenreith
3754,48.7510,15.5620,Wappoltenreith
3761,48.7300,15.5266,Dorna
3761,48.7100,15.5080,Grub
3761,48.7200,15.5210,Messern
3761,48.7255,15.4940,Rothweinsdorf
3761,48.7115,15.5190,Sitzendorf
3763,48.7833333,15.5666667,Japons
3763,48.8040,15.5720,Goslarn
3763,48.7915,15.5694,Japons
3763,48.7980,15.5990,Oberthumeritz
3763,48.7930,15.5470,Sabatenreith
3763,48.8056,15.5444,Schweinburg
3763,48.8033,15.6088,Unterthumeritz
3763,48.7820,15.5580,Wenjapons
3763,48.8160,15.5666667,Zettenreith
2091,48.8166667,15.7,Langau
2091,48.8210,15.7390,Hessendorf
2091,48.8310,15.7150,Langau
"3730,3744,3751",48.6611,15.7667,Meiseldorf
3730,48.6780,15.8070,Kattau
3744,48.6640,15.7540,Klein-Meiseldorf
3751,48.6780,15.7710,Maigen
3744,48.6530,15.7370,Stockern
3753,48.7333333,15.6166667,Pernegg
3753,48.7420,15.6020,Etzelsreith
3753,48.7230,15.6770,Lehndorf
3753,48.7610,15.6150,Ludweishofen
3753,48.7390,15.6140,Nödersdorf
3753,48.7390,15.6290,Pernegg
3753,48.7340,15.6610,Posselsdorf
3753,48.7480,15.6333333,Raisdorf
3753,48.7230,15.6070,Staningersdorf
"3592,3593",48.6560,15.5100,Röhrenbach
3592,48.6660,15.5270,Feinfeld
3593,48.6615,15.45,Germanns
3592,48.6590,15.5360,Gobelsdorf
3592,48.6580,15.5160,Greillenstein
3592,48.6710,15.5450,Neubau
3592,48.6560,15.5100,Röhrenbach
3592,48.6580,15.4770,Tautendorf
3592,48.669167,15.4778,Winkl
"3730,3743",48.6670,15.8880,Röschitz
3730,48.6739,15.8360,Klein-Jetzelsdorf
3730,48.6494,15.8861111,Klein-Reinprechtsdorf
3743,48.6670,15.8880,Röschitz
"3730,3743",48.6680,15.8490,Roggendorf
"3571,3573,3580,3744",48.63,15.67,Rosenburg-Mold
3580,48.6180,15.7190,Mörtersdorf
"3580,3744",48.6420,15.6990,Mold
3573,48.6300,15.6450,Rosenburg
3571,48.6150,15.6430,Stallegg
3580,48.6250,15.6870,Zaingrub
"3580,3761",48.6867,15.5767,Sankt Bernhard-Frauenhofen
3580,48.6730,15.6290,Frauenhofen
3580,48.6750,15.5735,Groß Burgstall
3580,48.6980,15.5560,Grünberg
"3580,3761",48.6950,15.5660,Poigen
3580,48.6850,15.5950,Sankt Bernhard
3580,48.6720,15.6010,Strögen
"3742,3751,3752",48.6870,15.75,Sigmundsherberg
3752,48.7125,15.7235,Kainreith
3751,48.6970,15.8000000,Missingdorf
3751,48.6860,15.7220,Rodingersdorf
3751,48.6870,15.75,Sigmundsherberg
3742,48.7300,15.7910,Theras
3752,48.7070,15.7410,Brugg
3752,48.7250,15.7510,Röhrawiesen
3752,48.7167,15.7280,Walkenstein
"2081,2084,2091,3742,3752",48.7850,15.8090,Weitersfeld
3742,48.7450,15.7610,Heinrichsdorf
3752,48.7390,15.7250,Nonnersdorf
3752,48.7480,15.7380,Sallapulka
2084,48.8030,15.8055,Fronsburg
2081,48.7780,15.8650,Oberfladnitz
2091,48.8,15.7400,Oberhöflein
2084,48.7520,15.8133,Obermixnitz
2084,48.7700,15.7960,Prutzendorf
2084,48.7760,15.7630,Rassingdorf
2084,48.7620,15.7615,Starrein
2084,48.7560,15.8400,Untermixnitz
2084,48.7850,15.8090,Weitersfeld
"3722,3730",48.6167,15.8583,Straning-Grafenberg
3722,48.6190,15.8510,Etzmannsdorf bei Straning
3730,48.6320,15.8510,Grafenberg
3722,48.6110,15.8633,Straning
3730,48.6360,15.8840,Wartberg
"2100,2102",48.3290,16.3620,Bisamberg
"2100,2102",48.3290,16.3620,Bisamberg
2102,48.3390,16.3820,Klein-Engersdorf
2202,48.3610,16.4240,Enzersfeld
2202,48.3610,16.4240,Enzersfeld
2202,48.35,16.4100,Königsbrunn
"2113,2115,2116",48.5280,16.3605,Ernstbrunn
2116,48.5650,16.3810,Au
2115,48.5420,16.3570,Dörfles
2115,48.5280,16.3605,Ernstbrunn
2115,48.5167,16.3833333,Gebmanns
2116,48.5715,16.3666667,Klement
2113,48.4833,16.3380,Lachsfeld
2115,48.5333,16.3000000,Merkersdorf
2113,48.5,16.3666667,Naglern
2115,48.5060,16.3333333,Simonsfeld
2115,48.5390,16.3716,Steinbach
2115,48.5320,16.3960,Thomasl
2115,48.5100,16.3045,Maisbirbaum
"2002,2032",48.4991667,16.2305556,Großmugl
2002,48.5250,16.1980,Füllersdorf
2002,48.4780,16.2060,Geitzendorf
2032,48.5560,16.2700,Glaswein
2002,48.4991667,16.2300,Großmugl
2002,48.5185,16.2500000,Herzogbirbaum
2002,48.5290,16.2790,Nursch
2002,48.5050,16.2580,Ottendorf
2002,48.5,16.1950,Ringendorf
2002,48.4780,16.2400,Roseldorf
2002,48.5130,16.2100,Steinabrunn
"2113,2114",48.4666667,16.4166667,Großrußbach
2114,48.4753,16.4220,Großrußbach
2114,48.5020,16.4120,Hipples
2114,48.4950,16.3920,Kleinebersdorf
2114,48.4570,16.4000000,Weinsteig
2113,48.4610,16.3710,Karnabrunn
2113,48.4780,16.3830,Wetzleinsdorf
"2102,2201,2202",48.3333333,16.4060,Hagenbrunn
"2102,2202",48.3490,16.3800,Flandorf
"2102,2201,2202",48.3333333,16.4060,Hagenbrunn
"2111,2112",48.3833333,16.3666667,Harmannsdorf
2111,48.3880,16.3720,Harmannsdorf
2111,48.3970,16.3700,Rückersdorf
2112,48.4420,16.3995,Hetzmannsdorf
2111,48.3980,16.4044,Kleinrötz
2111,48.4130,16.4100,Mollmannsdorf
2111,48.4300,16.3700,Obergänserndorf
2111,48.3790,16.3880,Seebarn
2112,48.4333,16.4110,Lerchenau
2112,48.4300,16.4233,Würnitz
"2000,3464",48.3833333,16.1,Hausleiten
3464,48.3980,16.0610,Gaisruck
3464,48.3940,16.1160,Goldgeben
3464,48.3966,16.0950,Hausleiten
3464,48.3700,16.0700,Perzendorf
3464,48.4050,16.0600,Pettendorf
3464,48.3780,16.1140,Schmida
3464,48.4120,16.0910,Seitzersdorf-Wolfpassing
3464,48.3650,16.0935,Zaina
"3464,",48.4020,16.1400,Zissersdorf
2100,48.4166667,16.3,Korneuburg
2100,48.3460,16.3350,Korneuburg
"1210,2100,2103",48.3,16.35,Langenzersdorf
"1210,2100,2103",48.3085,16.3620,Langenzersdorf
"2003,2011,2105",48.4166667,16.2333333,Leitzersdorf
2105,48.4044,16.2820,Kleinwilfersdorf
2011,48.4300,16.2155,Hatzenbach
2003,48.4190,16.2445,Leitzersdorf
2003,48.4030,16.2600,Wiesen
2003,48.4300,16.2655,Wollmannsberg
"2100,2105,2111",48.3833333,16.3166667,Leobendorf
2100,48.3780,16.3210,Leobendorf
2105,48.3860,16.2790,Unterrohrbach
2105,48.3960,16.2960,Oberrohrbach
"2100,2111",48.3820,16.3560,Tresdorf
3702,48.4556,16.05,Rußbach
3702,48.4540,16.0370,Niederrußbach
3702,48.4750,16.0490,Oberrußbach
3702,48.4560,16.0780,Stranzendorf
"2000,2011",48.4166667,16.15,Sierndorf
2011,48.4490,16.1800,Höbersdorf
2011,48.4430,16.1280,Oberhautzental
2011,48.4630,16.1550,Obermallebarn
"2000,2011",48.4100,16.1630,Oberolberndorf
2011,48.4560,16.2140,Senning
2011,48.4320,16.1680,Sierndorf
2011,48.4340,16.1440,Unterhautzental
2011,48.4620,16.1710,Untermallebarn
2011,48.4570,16.1030,Unterparschenbrunn
2104,48.3780,16.25,Spillern
2104,48.3780,16.25,Spillern
"3430,3463,3464,3701",48.4,16.0166667,Stetteldorf am Wagram
"3430,3463,3464",48.4040,16.0400,Eggendorf am Wagram
3701,48.4320,15.9880,Inkersdorf
3463,48.4060,16.0270,Starnwörth
3463,48.4080,16.0170,Stetteldorf am Wagram
2100,48.3678,16.3828,Stetten
2100,48.3678,16.3828,Stetten
"2000,2003",48.3860,16.2110,Stockerau
2000,48.3810,16.1490,Oberzögersdorf
"2000,2003",48.3860,16.2110,Stockerau
2000,48.3810,16.1760,Unterzögersdorf
"2003,2004",48.4500,16.3020,Niederhollabrunn
2004,48.4715,16.2946,Bruderndorf
2004,48.4620,16.3033,Niederfellabrunn
2003,48.4370,16.2760,Haselbach
2004,48.4500,16.3020,Niederhollabrunn
2004,48.4633,16.2700,Streitdorf
"3641,3643",48.319,15.4000,Aggsbach
"3641,3643",48.2944,15.4,Aggsbach Markt
3641,48.3160,15.4056,Groisbach
3641,48.3125,15.3960,Köfering
3641,48.3220,15.4046,Willendorf in der Wachau
3613,48.4641,15.3689,Albrechtsberg an der Großen Krems
3613,48.4641,15.3689,Albrechtsberg an der Großen Krems
3613,48.4350,15.3600,Arzwiesen
3613,48.4620,15.3333333,Attenreith
3613,48.4425,15.3740,Els
3613,48.4740,15.3470,Eppenberg
3613,48.4533,15.3666667,Gillaus
3613,48.4400,15.3530,Harrau
3613,48.4310,15.3630,Klein-Heinrichschlag
3613,48.4295,15.3444,Marbach an der Kleinen Krems
3613,48.4450,15.3880,Purkersdorf
"3122,3512,3642",48.3667,15.55,Bergern im Dunkelsteinerwald
3122,48.3318,15.4750,Geyersberg
3642,48.3238,15.4520,Maria Langegg
3122,48.3310,15.4707,Nesselstauden
3512,48.3630,15.5333333,Oberbergern
3512,48.3388,15.5030,Paltmühl
3512,48.3372,15.4765,Plaimberg
3122,48.3220,15.4747,Scheiblwies
3512,48.3440,15.4860,Schenkenbrunn
3512,48.3765,15.55,Unterbergern
3122,48.3255,15.5010,Wolfenreith
3601,48.3833333,15.5166667,Dürnstein
3601,48.3950,15.5190,Dürnstein
3601,48.4120,15.5200,Dürnsteiner Waldhütten
3601,48.3866,15.5340,Oberloiben
3601,48.3930,15.5560,Rothenhof
3601,48.3880,15.5440,Unterloiben
"3485,3492",48.4166667,15.7333333,Grafenegg
3492,48.4466,15.7250,Diendorf am Kamp
3492,48.4490,15.7610,Engabrunn
3492,48.4450,15.7410,Etsdorf am Kamp
3485,48.4310,15.7470,Grafenegg
3485,48.4100,15.7200,Grunddorf
3485,48.4240,15.7400,Haitzendorf
3485,48.4230,15.7460,Kamp
3485,48.4380,15.7356,Sittendorf
3492,48.4500,15.7320,Walkersdorf am Kamp
3511,48.3666667,15.6,Furth bei Göttweig
3511,48.369981,15.6069,Aigen
3511,48.3740,15.6120,Furth bei Göttweig
3511,48.3620,15.6080,Klein-Wien
3511,48.3780,15.6333333,Oberfucha
3511,48.3850,15.6150,Palt
3511,48.3700,15.6000000,Steinaweg
3511,48.3666,15.6125,Stift Göttweig
"3485,3494",48.4333333,15.6872,Gedersdorf
3494,48.4050,15.6760,Altweidling
3494,48.4290,15.6985,Brunn im Felde
3485,48.3990,15.7230,Donaudorf
3494,48.4333333,15.6872,Gedersdorf
3494,48.4040,15.7085,Schlickendorf
3494,48.4167,15.6833333,Stratzdorf
3494,48.3990,15.6885,Theiß
"3521,3542,3553",48.5166667,15.4833333,Gföhl
3521,48.4720,15.4240,Felling
3542,48.5100,15.4610,Garmanns
3542,48.5166667,15.4900,Gföhl
3542,48.5230,15.5240,Gföhleramt
3542,48.5350,15.3900,Großmotten
3542,48.5400,15.4100,Grottendorf
3521,48.4680,15.4420,Hohenstein
3542,48.5,15.5530,Lengenfelderamt
3542,48.4980,15.4750,Litschgraben
"3542,3553",48.5167,15.5600,Mittelbergeramt
3542,48.5270,15.4190,Moritzreith
3542,48.5415,15.4244,Neubau
3521,48.4700,15.4640,Ober-Meisling
3542,48.5230,15.4280,Rastbach
3542,48.5160,15.4166667,Reisling
3542,48.5130,15.4490,Reittern
3542,48.4950,15.4600,Seeb
3521,48.4770,15.4760,Unter-Meisling
3542,48.4980,15.4820,Wurfenthalgraben
3493,48.4583,15.7167,Hadersdorf-Kammern
3493,48.4558,15.7206,Hadersdorf am Kamp
3493,48.4678,15.7140,Kammern
"3532,3542,3543,3553,3572",48.5333333,15.4833333,Jaidhof
"3542,3572",48.5610,15.4933,Eisenbergeramt
3542,48.5310,15.4555,Eisengraben
"3532,3542,3543",48.5600,15.4333333,Eisengraberamt
3542,48.5290,15.4850,Jaidhof
"3542,3553",48.5450,15.5800,Schiltingeramt
"3543,3544",48.5833333,15.4333333,Krumau am Kamp
3544,48.5840,15.4790,Eisenberg
3544,48.5960,15.4840,Idolsberg
3544,48.6040,15.4850,Thurnberg
3543,48.5900,15.4490,Krumau am Kamp
3543,48.5760,15.4400,Krumauer Waldhütten
"3543,3544",48.5800,15.4660,Preinreichs
3543,48.5840,15.4230,Unterdobrawaldhütten
3543,48.606319,15.450342,Tiefenbach
"3550,3553,3561",48.4666667,15.6666667,Langenlois
3550,48.4600,15.6900,Gobelsburg
3550,48.4560,15.7040,Zeiselberg
"3550,3561",48.4720,15.6770,Langenlois
3550,48.4980,15.6050,Mittelberg
3553,48.5150,15.6570,Reith
3553,48.5140,15.6300,Schiltern
"3550,3561",48.4900,15.6905,Zöbing
3552,48.4730,15.5980,Lengenfeld
3552,48.4730,15.5980,Lengenfeld
"3522,3524,3542,3613",48.4970,15.3900,Lichtenau im Waldviertel
3522,48.4980,15.3420,Allentsgschwendt
3522,48.4980,15.4080,Brunn am Wald
3522,48.4900,15.3540,Ebergersch
3524,48.4930,15.3345,Engelschalks
3522,48.5167,15.3500000,Erdweis
3524,48.4860,15.3110,Gloden
3524,48.4765,15.3085,Großreinprechts
3522,48.5180,15.3190,Jeitendorf
3524,48.4820,15.3322,Kornberg
3522,48.4910,15.3680,Ladings
3522,48.4970,15.3900,Lichtenau
3522,48.4910,15.4350,Loiwein
3522,48.5180,15.3666667,Obergrünbach
"3522,3542",48.5220,15.3960,Pallweis
"3522,3613",48.4795,15.3860,Scheutz
3522,48.4770,15.4045,Taubitz
3522,48.5100,15.3500000,Wietzen
3522,48.5030,15.4270,Wurschenaigen
"3620,3643",48.3035,15.3440,Maria Laach am Jauerling
3620,48.3400,15.3630,Benking
3620,48.3376,15.3547,Mitterndorf
3620,48.3370,15.3480,Oberndorf
3643,48.2816,15.3240,Felbring
3643,48.3213,15.3606,Gießhübl
3643,48.2977,15.3630,Hof
3643,48.2826,15.2970,Kuffarn
3643,48.3020,15.3565,Litzendorf
3643,48.3035,15.3440,Maria Laach am Jauerling
3643,48.2910,15.3580,Schlaubing
3643,48.3100,15.3666667,Thalham
3643,48.3110,15.3390,Weinberg
3643,48.3270,15.3580,Wiesmannsreith
3643,48.3055,15.3490,Zeißing
3643,48.2846,15.3460,Zintring
3643,48.3,15.3333333,Friedersdorf
3643,48.2950,15.3070,Haslarn
3643,48.2972,15.3180,Hinterkogel
3643,48.2920,15.3215,Loitzendorf
3643,48.3120,15.3070,Nonnersdorf
3512,48.39375,15.5776,Mautern an der Donau
3512,48.3775,15.5780,Baumgarten
3512,48.39375,15.5776,Mautern an der Donau
3512,48.3870,15.5560,Hundsheim
3512,48.3835,15.5600,Mauternbach
3622,48.3740,15.3460,Mühldorf
3622,48.3650,15.3574,Elsarn am Jauerling
3622,48.3606,15.3333333,Povat
3622,48.3740,15.3460,Mühldorf
3622,48.3766,15.3530,Niederranna
3622,48.3810,15.3415,Oberranna
3622,48.3735,15.3410,Ötz
3622,48.3845,15.3250,Ötzbach
3622,48.3756,15.3166667,Amstall
3622,48.3590,15.3110,Trandorf
3511,48.35,15.6166667,Paudorf
3511,48.3550,15.6320,Eggendorf
3511,48.3480,15.6500000,Höbenbach
3511,48.3450,15.6200,Hörfarth
3511,48.3620,15.6620,Krustetten
3511,48.3366,15.6280,Meidling
3511,48.3560,15.6160,Paudorf
3511,48.3667,15.6480,Tiefenfucha
"3532,3543",48.5666667,15.3166667,Rastenfeld
3532,48.5450,15.3480,Marbach im Felde
3532,48.5960,15.3355,Ottenstein
3532,48.5840,15.3315,Peygarten-Ottenstein
3532,48.6055,15.3390,Zierings
"3532,3543",48.5610,15.3840,Mottingeramt
3532,48.5310,15.3570,Niedergrünbach
3532,48.5590,15.3290,Rastenberg
3532,48.5730,15.3320,Rastenfeld
3532,48.5390,15.3680,Sperkental
3495,48.4166667,15.65,Rohrendorf bei Krems
3495,48.4110,15.6640,Neustift an der Donau
3495,48.4122,15.6710,Neuweidling
3495,48.4190,15.6560,Oberrohrendorf
3495,48.4180,15.6610,Unterrohrendorf
"3602,3621",48.3722,15.4611,Rossatz-Arnsdorf
3621,48.3690,15.4455,Bacharnsdorf
3621,48.3633,15.4300,Hofarnsdorf
3621,48.3660,15.4340,Mitterarnsdorf
3621,48.3540,15.4125,Oberarnsdorf
3621,48.3370,15.4100,Sankt Johann im Mauerthale
3602,48.3975,15.5050,Rossatz
3602,48.3895,15.5154,Rossatzbach
3602,48.4,15.4860,Rührsdorf
3602,48.3930,15.4760,Sankt Lorenz
"3571,3572",48.6,15.5333333,Sankt Leonhard am Hornerwald
3572,48.5640,15.5500,Obertautendorferamt
3572,48.5990,15.5470,Sankt Leonhard am Hornerwald
3572,48.5930,15.5180,Wilhalm
3572,48.5880,15.5490,Wolfshoferamt
3571,48.5680,15.5970,Untertautendorferamt
"3500,3541",48.4333333,15.55,Senftenberg
"3500,3541",48.4400,15.5770,Imbach
3541,48.4720,15.5100,Meislingeramt
3541,48.4546,15.5782,Priel
3541,48.4390,15.5040,Reichaueramt
"3500,3541",48.4500,15.5545,Senftenberg
3541,48.4600,15.5300,Senftenbergeramt
3620,48.35,15.4166667,Spitz
3620,48.3565,15.3855,Gut am Steg
3620,48.3570,15.3650,Vießling
3620,48.3400,15.4046,Schwallenbach
3620,48.3660,15.4140,Spitz
"3473,3491",48.471456,15.734383,Straß im Straßertale
3473,48.5190,15.7450,Diendorf am Walde
3491,48.4980,15.7450,Elsarn im Straßertal
3473,48.5110,15.7450,Obernholz
3491,48.471456,15.734383,Straß im Straßertale
3491,48.4960,15.7620,Wiedendorf
3552,48.45,15.6,Stratzing
3552,48.45,15.6030,Stratzing
"3521,3541,3610,3611,3613",48.4166667,15.4333333,Weinzierl am Walde
3611,48.4185,15.3833333,Großheinrichschlag
3611,48.4030,15.3890,Habruck
3611,48.4130,15.3726,Himberg
3611,48.4270,15.4060,Lobendorf
3611,48.4020,15.4040,Neusiedl
3611,48.3944,15.3815,Wolfenreith
3610,48.4370,15.4140,Maigen
"3521,3613",48.45,15.4280,Nöhagen
3541,48.4425,15.4780,Ostra
3521,48.4520,15.4750,Reichau
3610,48.4360,15.4530,Stixendorf
3610,48.4330,15.4320,Weinzierl am Walde
3610,48.3833333,15.4666667,Weißenkirchen in der Wachau
3610,48.3860,15.4600,Joching
3610,48.3980,15.4700,Weißenkirchen in der Wachau
3610,48.3810,15.4540,Wösendorf in der Wachau
3610,48.3715,15.4385,Sankt Michael
"3562,3564",48.5190,15.6990,Schönberg am Kamp
3564,48.5450,15.6800,Altenhof
3564,48.5530,15.7030,Fernitz
3564,48.5575,15.6685,Oberplank
3564,48.5565,15.6790,Plank am Kamp
3562,48.5570,15.6380,Buchberger Waldhütten
3562,48.5333,15.6895,Stiefern
3562,48.5445,15.6630,Thürneustift
3564,48.56925,15.7155,Freischling
3564,48.5707,15.73600,Kriegenreith
3562,48.5138,15.6760,Mollands
3564,48.5788,15.7340,Raan
3562,48.5190,15.6990,Schönberg
3562,48.503814,15.6977,Schönberg-Neustift
3562,48.5,15.6740,See
3552,48.465353,15.572431,Droß
3552,48.465353,15.572431,Droß
3552,48.4750,15.5440,Droßeramt
"3222,3223",47.8720,15.3770,Annaberg
3222,47.8620,15.3700,Annarotte
3222,47.8800,15.3833,Haupttürnitzrotte
"3222,3223",47.8630,15.3150,Langseitenrotte
"3222,3223",47.8710,15.3270,Lassingrotte
3153,48.0333333,15.5666667,Eschenau
3153,48.0480,15.5666667,Eschenau
3153,48.0270,15.5330,Laimergraben
3153,48.0680,15.5950,Rotheau
3153,48.0540,15.5410,Sonnleitgraben
3153,48.0590,15.5810,Steubach
3153,48.0370,15.5400,Wehrabach
"2572,3162,3163,3170",48.0333333,15.7700,Hainfeld
3170,48.0270,15.8100,Gegend Egg
"3163,3170",48.0420,15.7560,Gölsen
3170,48.0333333,15.7700,Hainfeld
3170,48.0150,15.7630,Heugraben
3170,48.0700,15.8000,Kasberg
3170,48.0180,15.7770,Landstal
"3162,3163,3170",48.0360,15.7400,Ob der Kirche
3170,48.0480,15.7810,Vollberg
"2572,3170",48.0250,15.8500000,Gerichtsberg
3170,48.0350,15.8230,Gerstbach
3170,48.0530,15.8030,Bernau
3170,48.0360,15.8020,Gstettl
3170,48.0333,15.8400,Kaufmannberg
"3183,3192",47.9080,15.6200,Hohenberg
3192,47.9230,15.6380,Andersbach
3192,47.922,15.6160,Furthof
3192,47.8950,15.6190,Hofamt
3192,47.9080,15.6200,Hohenberg
"3183,3192",47.9365,15.6130,Innerfahrafeld
2572,48.0166667,15.8833333,Kaumberg
2572,48.0140,15.9300,Höfnergraben
2572,48.0240,15.8970,Kaumberg
2572,48.0140,15.8910,Laabach
2572,48.05,15.8833333,Obertriesting
2572,48.0140,15.9160,Steinbachtal
2572,48.0355,15.9220,Untertriesting
"2663,3163,3171,3192",47.9800,15.7360,Kleinzell
"3163,3171",48.0200,15.7250,Außerhalbach
"3171,3192",47.9820,15.6950,Ebenwald
"2663,3171",47.9240,15.6840,Innerhalbach
3171,47.9800,15.7360,Kleinzell
3180,47.9166667,15.6,Lilienfeld
3180,48.0166667,15.5955,Dörfl
3180,47.9890,15.6200,Hintereben
3180,48.0230,15.5790,Jungherrntal
3180,48.0130,15.5980,Lilienfeld
3180,48.0230,15.6000000,Marktl
3180,48,15.5700,Schrambach
3180,48.0120,15.5840,Stangental
3180,48.0130,15.6160,Vordereben
3180,47.9933,15.5460,Zögersbach
"3223,3224",47.83,15.3,Mitterbach am Erlaufsee
3224,47.8288,15.3084,Josefsrotte
"3223,3224",47.8150,15.2945,Mitterbach-Seerotte
"3170,3172",48.0,15.8,Ramsau
3172,48.0120,15.8440,Fahrabach
3172,47.9690,15.8160,Gaupmannsgraben
3172,47.9875,15.8550,Haraseck
3172,47.9770,15.8420,Kieneck
3172,47.9885,15.8077,Oberhöhe
"3170,3172",48.0060,15.7833333,Oberried
3172,48.0030,15.8060,Ramsau
3172,47.9830,15.7930,Schneidbach
3172,48.0120,15.8070,Unterried
"3162,3163",48.0600,15.7400,Rohrbach an der Gölsen
"3162,3163",48.0500,15.7215,Bernreit
3163,48.0720,15.7500000,Durlaß
3163,48.0610,15.7290,Oberrohrbach
3163,48.0580,15.7666667,Prünst
3163,48.0470,15.7410,Unterrohrbach
"3193,3195,3222,8630,8694",47.85,15.55,Sankt Aegyd am Neuwalde
"3193,3195",47.8150,15.5450,Kernhof
"3195,8694",47.7750,15.4850,Lahnsattel
3193,47.8620,15.6090,Mitterbach
3193,47.8530,15.5620,Sankt Aegyd am Neuwalde
"3195,3222,8630,8694",47.8325,15.4190,Ulreichsberg
"3150,3160,3161,3162,3163",48.0430,15.6700,Sankt Veit an der Gölsen
3161,48.0250,15.6390,Außer-Wiesenbach
3161,47.99,15.6470,Inner-Wiesenbach
3161,48.0667,15.7060,Kerschenbach
3161,48.0433,15.6833333,Kropfsdorf
"3160,3161",48.0520,15.6370,Maierhöfen
"3161,3162,3163",48.0325,15.7100,Obergegend
3161,48.0280,15.7,Pfenningbach
3162,48.0470,15.7095,Rainfeld
3161,48.0430,15.6700,Sankt Veit an der Gölsen
"3150,3161",48.0666667,15.65,Schwarzenbach an der Gölsen
"3150,3160,3161",48.0600,15.6240,Steinwandleiten
3161,48.0395,15.6300,Traisenort
3161,48.0470,15.6500000,Wiesenfeld
